source_timestamp_ms,received_timestamp_ms,log_timestamp_ms,symbol,side,price,volume,latency_ms,total_quotes
1753273654534,1753273654534,1753273654534,USDJPY,ask,146.40500,100000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,ask,146.39700,30000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,ask,146.41100,200000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,ask,146.39200,10000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,ask,146.39100,5000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,ask,146.39900,50000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,ask,146.38900,1000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,bid,146.38400,30000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,bid,146.38900,1000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,bid,146.37100,200000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,bid,146.37800,100000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,bid,146.38700,5000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,bid,146.38600,10000.0,0.000,14
1753273654534,1753273654534,1753273654534,USDJPY,bid,146.38200,50000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,ask,146.41100,200000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,ask,146.39100,10000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,ask,146.39600,30000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,ask,146.39800,50000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,ask,146.38800,1000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,ask,146.39000,5000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,ask,146.40400,100000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,bid,146.37700,100000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,bid,146.38800,1000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,bid,146.38300,30000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,bid,146.38500,10000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,bid,146.38100,50000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,bid,146.38600,5000.0,0.000,14
1753273655316,1753273655316,1753273655316,USDJPY,bid,146.37000,200000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,ask,146.41100,200000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,ask,146.39100,10000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,ask,146.39600,30000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,ask,146.38800,1000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,ask,146.39000,5000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,ask,146.40400,100000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,bid,146.37700,100000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,bid,146.38800,1000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,bid,146.38300,30000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,bid,146.38500,10000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,bid,146.38100,50000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,bid,146.38600,5000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,bid,146.37000,200000.0,0.000,14
1753273655484,1753273655484,1753273655484,USDJPY,ask,146.39900,50000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,ask,146.39100,10000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,ask,146.39600,30000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,ask,146.38800,1000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,ask,146.39000,5000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,ask,146.40400,100000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,bid,146.37700,100000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,bid,146.38800,1000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,bid,146.38300,30000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,bid,146.38500,10000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,bid,146.38600,5000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,ask,146.41000,200000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,ask,146.39800,50000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,bid,146.37100,200000.0,0.000,14
1753273655893,1753273655893,1753273655893,USDJPY,bid,146.38200,50000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,bid,146.37100,200000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,ask,146.39800,30000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,ask,146.38900,1000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,ask,146.40700,100000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,ask,146.40100,50000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,ask,146.41400,200000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,ask,146.39200,10000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,ask,146.39100,5000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,bid,146.38700,5000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,bid,146.38400,30000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,bid,146.38300,50000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,bid,146.38600,10000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,bid,146.37800,100000.0,0.000,14
1753273656073,1753273656073,1753273656073,USDJPY,bid,146.38900,1000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,ask,146.38000,1000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,ask,146.38200,5000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,ask,146.39300,100000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,ask,146.38800,50000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,ask,146.40000,200000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,ask,146.38300,10000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,ask,146.38600,30000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,bid,146.36800,100000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,bid,146.37300,50000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,bid,146.37800,5000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,bid,146.37400,30000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,bid,146.37700,10000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,bid,146.36200,200000.0,0.000,14
1753273656314,1753273656314,1753273656314,USDJPY,bid,146.38000,1000.0,0.000,14
