source_timestamp_ms,received_timestamp_ms,log_timestamp_ms,symbol,side,price,volume,latency_ms,total_quotes
1753273654467,1753273654467,1753273654467,EURUSD,ask,1.17268,200000.0,0.000,10
1753273654467,1753273654467,1753273654467,EURUSD,ask,1.17260,15000.0,0.000,10
1753273654467,1753273654467,1753273654467,EURUSD,ask,1.17258,1000.0,0.000,10
1753273654467,1753273654467,1753273654467,EURUSD,ask,1.17263,100000.0,0.000,10
1753273654467,1753273654467,1753273654467,EURUSD,ask,1.17261,80000.0,0.000,10
1753273654467,1753273654467,1753273654467,EURUSD,bid,1.17258,1000.0,0.000,10
1753273654467,1753273654467,1753273654467,EURUSD,bid,1.17249,200000.0,0.000,10
1753273654467,1753273654467,1753273654467,EURUSD,bid,1.17255,80000.0,0.000,10
1753273654467,1753273654467,1753273654467,EURUSD,bid,1.17257,15000.0,0.000,10
1753273654467,1753273654467,1753273654467,EURUSD,bid,1.17253,100000.0,0.000,10
1753273655884,1753273655884,1753273655884,EURUSD,ask,1.17268,200000.0,0.000,11
1753273655884,1753273655884,1753273655884,EURUSD,ask,1.17260,15000.0,0.000,11
1753273655884,1753273655884,1753273655884,EURUSD,ask,1.17258,1000.0,0.000,11
1753273655884,1753273655884,1753273655884,EURUSD,ask,1.17263,100000.0,0.000,11
1753273655884,1753273655884,1753273655884,EURUSD,ask,1.17261,80000.0,0.000,11
1753273655884,1753273655884,1753273655884,EURUSD,bid,1.17258,1000.0,0.000,11
1753273655884,1753273655884,1753273655884,EURUSD,bid,1.17249,200000.0,0.000,11
1753273655884,1753273655884,1753273655884,EURUSD,bid,1.17257,15000.0,0.000,11
1753273655884,1753273655884,1753273655884,EURUSD,bid,1.17255,50000.0,0.000,11
1753273655884,1753273655884,1753273655884,EURUSD,bid,1.17254,100000.0,0.000,11
1753273655884,1753273655884,1753273655884,EURUSD,bid,1.17256,30000.0,0.000,11
1753273656061,1753273656061,1753273656061,EURUSD,ask,1.17260,50000.0,0.000,10
1753273656061,1753273656061,1753273656061,EURUSD,ask,1.17267,200000.0,0.000,10
1753273656061,1753273656061,1753273656061,EURUSD,ask,1.17262,100000.0,0.000,10
1753273656061,1753273656061,1753273656061,EURUSD,ask,1.17259,45000.0,0.000,10
1753273656061,1753273656061,1753273656061,EURUSD,ask,1.17257,1000.0,0.000,10
1753273656061,1753273656061,1753273656061,EURUSD,bid,1.17256,15000.0,0.000,10
1753273656061,1753273656061,1753273656061,EURUSD,bid,1.17257,1000.0,0.000,10
1753273656061,1753273656061,1753273656061,EURUSD,bid,1.17252,100000.0,0.000,10
1753273656061,1753273656061,1753273656061,EURUSD,bid,1.17254,80000.0,0.000,10
1753273656061,1753273656061,1753273656061,EURUSD,bid,1.17247,200000.0,0.000,10
1753273656296,1753273656296,1753273656296,EURUSD,ask,1.17267,200000.0,0.000,10
1753273656296,1753273656296,1753273656296,EURUSD,ask,1.17261,50000.0,0.000,10
1753273656296,1753273656296,1753273656296,EURUSD,ask,1.17258,1000.0,0.000,10
1753273656296,1753273656296,1753273656296,EURUSD,ask,1.17263,100000.0,0.000,10
1753273656296,1753273656296,1753273656296,EURUSD,ask,1.17260,45000.0,0.000,10
1753273656296,1753273656296,1753273656296,EURUSD,bid,1.17255,80000.0,0.000,10
1753273656296,1753273656296,1753273656296,EURUSD,bid,1.17248,200000.0,0.000,10
1753273656296,1753273656296,1753273656296,EURUSD,bid,1.17257,15000.0,0.000,10
1753273656296,1753273656296,1753273656296,EURUSD,bid,1.17253,100000.0,0.000,10
1753273656296,1753273656296,1753273656296,EURUSD,bid,1.17258,1000.0,0.000,10
1753273657885,1753273657885,1753273657885,EURUSD,ask,1.17267,200000.0,0.000,10
1753273657885,1753273657885,1753273657885,EURUSD,ask,1.17261,50000.0,0.000,10
1753273657885,1753273657885,1753273657885,EURUSD,ask,1.17258,1000.0,0.000,10
1753273657885,1753273657885,1753273657885,EURUSD,ask,1.17263,100000.0,0.000,10
1753273657885,1753273657885,1753273657885,EURUSD,ask,1.17260,45000.0,0.000,10
1753273657885,1753273657885,1753273657885,EURUSD,bid,1.17255,80000.0,0.000,10
1753273657885,1753273657885,1753273657885,EURUSD,bid,1.17257,15000.0,0.000,10
1753273657885,1753273657885,1753273657885,EURUSD,bid,1.17253,100000.0,0.000,10
1753273657885,1753273657885,1753273657885,EURUSD,bid,1.17258,1000.0,0.000,10
1753273657885,1753273657885,1753273657885,EURUSD,bid,1.17249,200000.0,0.000,10
1753273659488,1753273659488,1753273659488,EURUSD,ask,1.17267,200000.0,0.000,10
1753273659488,1753273659488,1753273659488,EURUSD,ask,1.17261,50000.0,0.000,10
1753273659488,1753273659488,1753273659488,EURUSD,ask,1.17258,1000.0,0.000,10
1753273659488,1753273659488,1753273659488,EURUSD,ask,1.17263,100000.0,0.000,10
1753273659488,1753273659488,1753273659488,EURUSD,ask,1.17260,45000.0,0.000,10
1753273659488,1753273659488,1753273659488,EURUSD,bid,1.17255,80000.0,0.000,10
1753273659488,1753273659488,1753273659488,EURUSD,bid,1.17257,15000.0,0.000,10
1753273659488,1753273659488,1753273659488,EURUSD,bid,1.17253,100000.0,0.000,10
1753273659488,1753273659488,1753273659488,EURUSD,bid,1.17258,1000.0,0.000,10
1753273659488,1753273659488,1753273659488,EURUSD,bid,1.17248,200000.0,0.000,10
1753273660291,1753273660291,1753273660291,EURUSD,ask,1.17259,1000.0,0.000,11
1753273660291,1753273660291,1753273660291,EURUSD,ask,1.17268,200000.0,0.000,11
1753273660291,1753273660291,1753273660291,EURUSD,ask,1.17262,50000.0,0.000,11
1753273660291,1753273660291,1753273660291,EURUSD,ask,1.17264,100000.0,0.000,11
1753273660291,1753273660291,1753273660291,EURUSD,ask,1.17261,45000.0,0.000,11
1753273660291,1753273660291,1753273660291,EURUSD,bid,1.17258,15000.0,0.000,11
1753273660291,1753273660291,1753273660291,EURUSD,bid,1.17256,30000.0,0.000,11
1753273660291,1753273660291,1753273660291,EURUSD,bid,1.17254,100000.0,0.000,11
1753273660291,1753273660291,1753273660291,EURUSD,bid,1.17259,1000.0,0.000,11
1753273660291,1753273660291,1753273660291,EURUSD,bid,1.17255,50000.0,0.000,11
1753273660291,1753273660291,1753273660291,EURUSD,bid,1.17249,200000.0,0.000,11
1753273660521,1753273660521,1753273660521,EURUSD,ask,1.17267,200000.0,0.000,10
1753273660521,1753273660521,1753273660521,EURUSD,ask,1.17261,50000.0,0.000,10
1753273660521,1753273660521,1753273660521,EURUSD,ask,1.17258,1000.0,0.000,10
1753273660521,1753273660521,1753273660521,EURUSD,ask,1.17263,100000.0,0.000,10
1753273660521,1753273660521,1753273660521,EURUSD,ask,1.17260,45000.0,0.000,10
1753273660521,1753273660521,1753273660521,EURUSD,bid,1.17248,200000.0,0.000,10
1753273660521,1753273660521,1753273660521,EURUSD,bid,1.17253,100000.0,0.000,10
1753273660521,1753273660521,1753273660521,EURUSD,bid,1.17258,1000.0,0.000,10
1753273660521,1753273660521,1753273660521,EURUSD,bid,1.17255,80000.0,0.000,10
1753273660521,1753273660521,1753273660521,EURUSD,bid,1.17257,15000.0,0.000,10
1753273660890,1753273660890,1753273660890,EURUSD,ask,1.17261,50000.0,0.000,10
1753273660890,1753273660890,1753273660890,EURUSD,ask,1.17258,1000.0,0.000,10
1753273660890,1753273660890,1753273660890,EURUSD,ask,1.17263,100000.0,0.000,10
1753273660890,1753273660890,1753273660890,EURUSD,ask,1.17260,45000.0,0.000,10
1753273660890,1753273660890,1753273660890,EURUSD,bid,1.17248,200000.0,0.000,10
1753273660890,1753273660890,1753273660890,EURUSD,bid,1.17253,100000.0,0.000,10
1753273660890,1753273660890,1753273660890,EURUSD,bid,1.17258,1000.0,0.000,10
1753273660890,1753273660890,1753273660890,EURUSD,bid,1.17255,80000.0,0.000,10
1753273660890,1753273660890,1753273660890,EURUSD,bid,1.17257,15000.0,0.000,10
1753273660890,1753273660890,1753273660890,EURUSD,ask,1.17268,200000.0,0.000,10
1753273661289,1753273661289,1753273661289,EURUSD,bid,1.17248,200000.0,0.000,11
1753273661289,1753273661289,1753273661289,EURUSD,bid,1.17253,100000.0,0.000,11
1753273661289,1753273661289,1753273661289,EURUSD,ask,1.17259,1000.0,0.000,11
1753273661289,1753273661289,1753273661289,EURUSD,ask,1.17269,200000.0,0.000,11
1753273661289,1753273661289,1753273661289,EURUSD,ask,1.17262,80000.0,0.000,11
1753273661289,1753273661289,1753273661289,EURUSD,ask,1.17264,100000.0,0.000,11
1753273661289,1753273661289,1753273661289,EURUSD,ask,1.17261,15000.0,0.000,11
1753273661289,1753273661289,1753273661289,EURUSD,bid,1.17256,30000.0,0.000,11
1753273661289,1753273661289,1753273661289,EURUSD,bid,1.17259,1000.0,0.000,11
1753273661289,1753273661289,1753273661289,EURUSD,bid,1.17255,50000.0,0.000,11
1753273661289,1753273661289,1753273661289,EURUSD,bid,1.17258,15000.0,0.000,11
1753273663316,1753273663316,1753273663316,EURUSD,ask,1.17258,1000.0,0.000,11
1753273663316,1753273663316,1753273663316,EURUSD,ask,1.17268,200000.0,0.000,11
1753273663316,1753273663316,1753273663316,EURUSD,ask,1.17260,15000.0,0.000,11
1753273663316,1753273663316,1753273663316,EURUSD,ask,1.17261,80000.0,0.000,11
1753273663316,1753273663316,1753273663316,EURUSD,ask,1.17263,100000.0,0.000,11
1753273663316,1753273663316,1753273663316,EURUSD,bid,1.17257,15000.0,0.000,11
1753273663316,1753273663316,1753273663316,EURUSD,bid,1.17254,50000.0,0.000,11
1753273663316,1753273663316,1753273663316,EURUSD,bid,1.17255,30000.0,0.000,11
1753273663316,1753273663316,1753273663316,EURUSD,bid,1.17258,1000.0,0.000,11
1753273663316,1753273663316,1753273663316,EURUSD,bid,1.17247,200000.0,0.000,11
