source_timestamp_ms,received_timestamp_ms,log_timestamp_ms,symbol,price,bid,ask,spread,latency_ms,direction,previous_price
1753273716837,1753273716883,1753273716883,EURUSD,1.17253,1.17253,1.17253,0.00000,46.000,-1,1.17254
1753273717233,1753273717287,1753273717287,EURUSD,1.17254,1.17254,1.17255,0.00001,54.000,1,1.17253
1753273717637,1753273717691,1753273717691,EURUSD,1.17253,1.17253,1.17254,0.00001,54.000,-1,1.17254
1753273719241,1753273719299,1753273719299,EURUSD,1.17248,1.17248,1.17249,0.00001,58.000,-1,1.17253
1753273720446,1753273720514,1753273720514,EURUSD,1.17249,1.17249,1.17250,0.00001,68.000,1,1.17248
1753273720648,1753273720721,1753273720721,EURUSD,1.17253,1.17253,1.17254,0.00001,73.000,1,1.17249
1753273721238,1753273721292,1753273721292,EURUSD,1.17254,1.17254,1.17255,0.00001,54.000,1,1.17253
1753273721836,1753273721918,1753273721918,EURUSD,1.17255,1.17255,1.17256,0.00001,82.000,1,1.17254
1753273725440,1753273725490,1753273725490,EURUSD,1.17257,1.17257,1.17258,0.00001,50.000,1,1.17255
1753273725641,1753273725689,1753273725689,EURUSD,1.17259,1.17259,1.17261,0.00002,48.000,1,1.17257
1753273725837,1753273725880,1753273725880,EURUSD,1.17258,1.17258,1.17260,0.00002,43.000,-1,1.17259
1753273726446,1753273726496,1753273726496,EURUSD,1.17261,1.17261,1.17263,0.00002,50.000,1,1.17258
1753273726639,1753273726683,1753273726683,EURUSD,1.17260,1.17260,1.17261,0.00001,44.000,-1,1.17261
1753273729237,1753273729282,1753273729282,EURUSD,1.17261,1.17261,0.00000,0.00000,45.000,1,1.17260
1753273729637,1753273729682,1753273729682,EURUSD,1.17260,1.17260,1.17260,0.00000,45.000,-1,1.17261
1753273732041,1753273732091,1753273732091,EURUSD,1.17264,1.17264,1.17264,0.00000,50.000,1,1.17260
1753273733445,1753273733495,1753273733495,EURUSD,1.17263,1.17263,1.17263,0.00000,50.000,-1,1.17264
1753273734641,1753273734688,1753273734688,EURUSD,1.17264,1.17264,1.17264,0.00000,47.000,1,1.17263
1753273735237,1753273735280,1753273735280,EURUSD,1.17263,1.17263,1.17263,0.00000,43.000,-1,1.17264
1753273741239,1753273741283,1753273741283,EURUSD,1.17259,1.17259,1.17259,0.00000,44.000,-1,1.17263
1753273745438,1753273745487,1753273745487,EURUSD,1.17258,1.17258,1.17258,0.00000,49.000,-1,1.17259
1753273750237,1753273750279,1753273750279,EURUSD,1.17259,1.17259,1.17259,0.00000,42.000,1,1.17258
1753273762235,1753273762283,1753273762283,EURUSD,1.17255,1.17255,1.17255,0.00000,48.000,-1,1.17259
1753273764637,1753273764682,1753273764682,EURUSD,1.17254,1.17254,1.17254,0.00000,45.000,-1,1.17255
1753273765636,1753273765681,1753273765681,EURUSD,1.17255,1.17255,1.17255,0.00000,45.000,1,1.17254
1753273766439,1753273766482,1753273766482,EURUSD,1.17256,1.17256,1.17256,0.00000,43.000,1,1.17255
1753273766639,1753273766691,1753273766691,EURUSD,1.17257,1.17257,1.17257,0.00000,52.000,1,1.17256
1753273766839,1753273766890,1753273766890,EURUSD,1.17258,1.17258,1.17258,0.00000,51.000,1,1.17257
1753275314640,1753275314695,1753275314695,EURUSD,1.17244,1.17244,1.17244,0.00000,55.000,1,1.17242
1753275317239,1753275317284,1753275317284,EURUSD,1.17243,1.17243,1.17243,0.00000,45.000,-1,1.17244
1753275317456,1753275317521,1753275317521,EURUSD,1.17244,1.17244,1.17244,0.00000,65.000,1,1.17243
1753275318236,1753275318293,1753275318293,EURUSD,1.17243,1.17243,1.17243,0.00000,57.000,-1,1.17244
1753275319653,1753275319727,1753275319727,EURUSD,1.17244,1.17244,1.17244,0.00000,74.000,1,1.17243
1753275319839,1753275319887,1753275319887,EURUSD,1.17243,1.17243,1.17243,0.00000,48.000,-1,1.17244
1753275320640,1753275320697,1753275320697,EURUSD,1.17240,1.17240,1.17240,0.00000,57.000,-1,1.17243
1753275322038,1753275322087,1753275322087,EURUSD,1.17243,1.17243,1.17243,0.00000,49.000,1,1.17240
1753275322237,1753275322284,1753275322284,EURUSD,1.17244,1.17244,1.17244,0.00000,47.000,1,1.17243
1753275323242,1753275323297,1753275323297,EURUSD,1.17243,1.17243,0.00000,0.00000,55.000,-1,1.17244
1753275323437,1753275323492,1753275323492,EURUSD,1.17244,1.17244,1.17245,0.00001,55.000,1,1.17243
1753275325239,1753275325281,1753275325281,EURUSD,1.17244,0.00000,1.17244,0.00000,42.000,0,1.17244
1753275325438,1753275325487,1753275325487,EURUSD,1.17245,1.17245,1.17245,0.00000,49.000,1,1.17244
1753275328237,1753275328281,1753275328281,EURUSD,1.17246,0.00000,1.17246,0.00000,44.000,1,1.17245
1753275329239,1753275329283,1753275329283,EURUSD,1.17245,0.00000,1.17245,0.00000,44.000,-1,1.17246
1753275333240,1753275333299,1753275333299,EURUSD,1.17246,1.17246,1.17246,0.00000,59.000,1,1.17245
1753275334443,1753275334490,1753275334490,EURUSD,1.17245,1.17245,1.17245,0.00000,47.000,-1,1.17246
1753275334641,1753275334689,1753275334689,EURUSD,1.17242,1.17242,1.17242,0.00000,48.000,-1,1.17245
1753275881246,1753275881316,1753275881316,EURUSD,1.17197,1.17197,1.17198,0.00001,70.000,1,1.17194
1753275881448,1753275881516,1753275881516,EURUSD,1.17199,1.17199,1.17200,0.00001,68.000,1,1.17197
1753275881836,1753275881887,1753275881887,EURUSD,1.17199,0.00000,1.17199,0.00000,51.000,0,1.17199
1753275882250,1753275882300,1753275882300,EURUSD,1.17198,1.17198,1.17198,0.00000,50.000,-1,1.17199
1753275963646,1753275963743,1753275963743,EURUSD,1.17161,1.17161,1.17161,0.00000,97.000,1,1.17160
1753275964639,1753275964684,1753275964684,EURUSD,1.17162,1.17162,1.17162,0.00000,45.000,1,1.17161
1753275965237,1753275965285,1753275965285,EURUSD,1.17161,1.17161,0.00000,0.00000,48.000,-1,1.17162
1753275966239,1753275966291,1753275966291,EURUSD,1.17162,1.17162,0.00000,0.00000,52.000,1,1.17161
1753275967237,1753275967286,1753275967286,EURUSD,1.17161,1.17161,1.17161,0.00000,49.000,-1,1.17162
1753275967645,1753275967730,1753275967730,EURUSD,1.17162,1.17162,1.17162,0.00000,85.000,1,1.17161
1753275967845,1753275967896,1753275967896,EURUSD,1.17163,1.17163,1.17163,0.00000,51.000,1,1.17162
1753275968238,1753275968291,1753275968292,EURUSD,1.17161,1.17161,1.17161,0.00000,53.000,-1,1.17163
1753275969240,1753275969296,1753275969296,EURUSD,1.17159,1.17159,1.17159,0.00000,56.000,-1,1.17161
1753275970243,1753275970294,1753275970294,EURUSD,1.17160,0.00000,1.17160,0.00000,51.000,1,1.17159
1753275971035,1753275971078,1753275971078,EURUSD,1.17160,1.17160,0.00000,0.00000,43.000,0,1.17160
1753275972636,1753275972682,1753275972682,EURUSD,1.17161,1.17161,1.17161,0.00000,46.000,1,1.17160
1753275973441,1753275973500,1753275973500,EURUSD,1.17162,1.17162,1.17162,0.00000,59.000,1,1.17161
1753275973840,1753275973886,1753275973886,EURUSD,1.17161,1.17161,1.17161,0.00000,46.000,-1,1.17162
1753275974640,1753275974687,1753275974688,EURUSD,1.17162,1.17162,1.17162,0.00000,47.000,1,1.17161
1753275974835,1753275974883,1753275974883,EURUSD,1.17161,1.17161,1.17161,0.00000,48.000,-1,1.17162
1753275975662,1753275975719,1753275975719,EURUSD,1.17162,1.17162,1.17162,0.00000,57.000,1,1.17161
1753275976240,1753275976293,1753275976293,EURUSD,1.17163,1.17163,1.17163,0.00000,53.000,1,1.17162
1753275977036,1753275977082,1753275977083,EURUSD,1.17164,0.00000,1.17164,0.00000,46.000,1,1.17163
1753275978237,1753275978283,1753275978283,EURUSD,1.17163,0.00000,1.17163,0.00000,46.000,-1,1.17164
1753275982637,1753275982683,1753275982683,EURUSD,1.17161,1.17161,1.17161,0.00000,46.000,-1,1.17163
1753275983840,1753275983891,1753275983891,EURUSD,1.17162,1.17162,1.17162,0.00000,51.000,1,1.17161
1753275984840,1753275984888,1753275984888,EURUSD,1.17163,1.17163,1.17163,0.00000,48.000,1,1.17162
1753275985447,1753275985491,1753275985491,EURUSD,1.17162,1.17162,1.17162,0.00000,44.000,-1,1.17163
1753275988038,1753275988123,1753275988123,EURUSD,1.17160,1.17160,1.17160,0.00000,85.000,-1,1.17162
1753275988245,1753275988316,1753275988316,EURUSD,1.17163,1.17163,1.17163,0.00000,71.000,1,1.17160
1753275988438,1753275988488,1753275988488,EURUSD,1.17162,1.17162,1.17162,0.00000,50.000,-1,1.17163
1753275989243,1753275989324,1753275989324,EURUSD,1.17163,1.17163,1.17163,0.00000,81.000,1,1.17162
1753275989439,1753275989487,1753275989487,EURUSD,1.17164,1.17164,1.17164,0.00000,48.000,1,1.17163
1753275989647,1753275989694,1753275989694,EURUSD,1.17163,1.17163,1.17163,0.00000,47.000,-1,1.17164
1753275990439,1753275990499,1753275990499,EURUSD,1.17162,1.17162,1.17162,0.00000,60.000,-1,1.17163
1753275990842,1753275990890,1753275990890,EURUSD,1.17163,1.17163,1.17163,0.00000,48.000,1,1.17162
1753275994637,1753275994694,1753275994694,EURUSD,1.17164,1.17164,1.17164,0.00000,57.000,1,1.17163
